"ServiceName","ServiceBuildLabel","Timestamp","VirtualEnvironment"
"pfclientdeploymentmaintenance","hotpatch_2304_1_23_03_01_8","2024-04-24T10:54:25.9818522Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2205_0_22_04_19_1","2024-04-24T10:55:42.7057627Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2112_1_21_11_02_359","2024-04-24T10:59:20.2248729Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2403_0_24_02_03_1","2024-04-24T11:01:28.1478277Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2207_1_22_06_03_3","2024-04-24T11:02:23.5547786Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2311_23_10_1_1","2024-04-24T11:04:27.8389664Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2011_3_20_09_24_182","2024-04-24T11:09:51.7893416Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2205_0_22_04_02_1","2024-04-24T11:17:58.550571Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2206_1_22_05_07_1","2024-04-24T11:28:55.0874541Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2111_2_21_10_15_331","2024-04-24T11:29:31.4913593Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2106_2_21_05_20_244","2024-04-24T11:30:41.1218471Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2302_22_11_18_1","2024-04-24T11:48:46.2909308Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2108_4_21_08_10_297","2024-04-24T11:53:20.4625028Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2204_2_22_03_23_542","2024-04-24T12:01:48.0738235Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2202_21_12_07_398","2024-04-24T12:06:01.7039531Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2105_2_21_04_05_197","2024-04-24T12:10:28.7894234Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2406_24_04_25_2","2024-05-08T00:04:50.8732771Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2407_24_05_22_1","2024-05-29T01:02:39.2866035Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2211_22_09_21_3","2024-06-12T00:33:22.9562608Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2408_0_24_07_05_2","2024-07-06T02:09:16.6061944Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2208_1_22_08_04_1","2024-07-10T22:30:48.6441877Z","autopilot-hostos-prod-ve"
"pfclientdeploymentmaintenance","hotpatch_2408_1_24_07_05_3","2024-07-13T01:37:49.5906861Z","autopilot-hostos-prod-ve"
"pffcgatewayservice","fc_64d2a038_12834982_132-879-4273-9","2024-04-24T10:05:04.1068269Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_11708347_12920895_132-879-4333-7","2024-04-24T10:25:25.0338628Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_631edc50_13001170_132-879-4346-1","2024-04-24T10:30:56.3437729Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4347_317_bond","2024-04-24T10:40:45.2051199Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4342_7_ffe","2024-04-24T10:42:11.2142823Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4333_328_rcf","2024-04-24T10:43:06.8507792Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_b2f0e4bd_12801754_132-879-4273-7","2024-04-24T10:44:34.2076082Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4339_43_fhmmdm","2024-04-24T10:47:11.0022524Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_8d1e12bf_12475221_132-879-4282-3","2024-04-24T10:47:32.2155182Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_fedd613e_10381865_132-879-4052-9","2024-04-24T10:51:20.4970792Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_6df5b6db_12425693_132-879-4273-2","2024-04-24T10:52:46.1792647Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_b0d03182_13060415_132-879-4353-2","2024-04-24T10:52:54.0575084Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_44049696_9687476_132-879-3959-2","2024-04-24T10:55:53.691758Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4354_3_ffeaudit","2024-04-24T10:56:16.2389249Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_master_132_879_4321_4_mmc","2024-04-24T10:59:11.8150436Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4350_5_ffeaudit","2024-04-24T11:03:14.0900665Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_d1bc5c8e_13122849_132-879-4361-2","2024-04-24T11:11:22.3886859Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_d78bf791_13143184_132-879-4363-1","2024-04-24T17:18:30.8562939Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4356_3_fcendpointmonitoringmtls","2024-04-25T08:58:39.6470418Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_d1c0a15e_13170286_132-879-4365-1","2024-04-27T14:23:28.48942Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_fa3bebab_13181699_132-879-4367-1","2024-04-29T20:09:45.3590318Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4361_4_ffe_fabricator_mtls","2024-04-30T17:21:25.0723966Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4362_430_rcf","2024-04-30T18:03:03.9028101Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_5a2d5f48_11480711_132-879-4140-5","2024-04-30T19:44:11.8319289Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4362_430_bond","2024-04-30T21:21:43.9689581Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4363_51_rcf","2024-05-02T02:58:38.4468742Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4361_6_ffe_fabricator_mtls","2024-05-02T04:51:35.3221695Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_b1d8223e_13211240_132-879-4369-8","2024-05-02T14:12:48.3097679Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_7b737b15_11706238_132-879-4175-3","2024-05-03T19:50:28.1246113Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4364_52_rcf","2024-05-04T00:52:33.9738049Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_3121a90c_13229496_132-879-4371-1","2024-05-05T10:09:44.7105056Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4366_4_fabricator_waz_changes","2024-05-07T18:58:51.9489429Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4366_7_add_secure_wcf_endpoints_fabricator","2024-05-10T07:48:13.958291Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4367_9_disable_fw_entry","2024-05-10T08:57:39.326899Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4366_8_secure_wcf_endpoints_fabricator","2024-05-15T04:27:26.3899325Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_67a8327f_13319295_132-879-4382-2","2024-05-15T22:41:18.7950584Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4366_11_secure_wcf_endpoints_fabricator","2024-05-16T01:01:32.1121876Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_72f811d4_13328942_132-879-4383-1","2024-05-16T13:58:19.9772272Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4366_12_secure_wcf_endpoints_fabricator","2024-05-17T21:07:02.0724932Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4382_11_ffe","2024-05-17T23:05:42.5113871Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_12735cb9_13351434_132-879-4386-1","2024-05-19T13:19:04.1212731Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_6f1bdb05_13358023_132-879-4387-1","2024-05-20T13:11:44.6528931Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4366_13_secure_wcf_endpoints_fabricator","2024-05-20T19:11:44.4424004Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_84c0ad94_13367576_132-879-4388-2","2024-05-21T13:20:57.0199201Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4366_14_secure_wcf_endpoints_fabricator","2024-05-21T21:13:26.4258451Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4382_12_ffe","2024-05-22T05:09:43.0007408Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_45cde5e9_13377567_132-879-4389-1","2024-05-22T13:21:55.8563694Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4366_15_secure_wcf_endpoints_fabricator","2024-05-22T23:15:07.5557111Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4366_16_secure_wcf_endpoints_fabricator","2024-05-24T16:52:52.2571952Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4382_13_ffe","2024-05-29T23:06:30.7066075Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4395_6_cg","2024-05-30T08:01:01.298015Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_f2d1cfb1_13415655_132-879-4394-1","2024-05-31T09:49:17.490799Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_b010b1c2_13458301_132-879-4399-1","2024-06-01T13:50:54.69509Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_7ce72157_13463736_132-879-4400-1","2024-06-02T18:42:28.1676998Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4361_2_fabmtls","2024-06-05T20:19:04.5448312Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4382_21_ffe","2024-06-06T21:13:13.702273Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_218324c4_13503831_132-879-4404-5","2024-06-07T05:03:56.1752309Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_4d70f655_13507827_132-879-4405-1","2024-06-07T13:11:02.4013311Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4389_1_removeroutingservicetest","2024-06-08T06:37:35.4032408Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_933e0827_13515189_132-879-4406-1","2024-06-09T01:12:32.9227869Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4361_3_discinst","2024-06-10T01:22:57.3633897Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4404_6_7","2024-06-12T02:08:26.2398146Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_a9e178dd_13536249_132-879-4404-7","2024-06-12T23:11:42.3994681Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4404_7_ffe","2024-06-13T19:46:29.5315395Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4404_8_ffe","2024-06-14T22:54:49.3990043Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_0f0ae187_13578064_132-879-4404-8","2024-06-17T18:28:07.5473825Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_6c98a4fa_13576530_132-879-4413-1","2024-06-17T19:27:46.4174595Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4404_7_removeroutingservicetest","2024-06-18T20:25:11.9648659Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_20d794c1_13601741_132-879-4416-1","2024-06-19T13:24:26.0733618Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4414_10_https","2024-06-19T23:00:03.9459236Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4404_9_rcfbond","2024-06-19T23:42:03.2108035Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_c875ee3c_13611943_132-879-4417-1","2024-06-20T13:25:18.7013325Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4404_1_binarybinder","2024-06-20T20:40:55.5194212Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_e2cd3c32_13620614_132-879-4418-1","2024-06-21T13:26:10.0105748Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_f44c3ecb_13628056_132-879-4421-1","2024-06-22T13:27:01.5275216Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_9b0d4593_13633520_132-879-4422-2","2024-06-24T05:28:25.5172168Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_hotfix_132_879_4416_1_smauthtest","2024-06-25T04:49:36.5233619Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4423_3_https","2024-06-25T05:22:31.7846162Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_2378c486_13650036_132-879-4423-9","2024-06-26T11:08:31.2466094Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_da78d2a7_13657552_132-879-4425-1","2024-06-26T15:54:19.7061533Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_611ab3ba_13651438_132-879-4404-9","2024-06-26T16:49:07.8593194Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4417_1_migrate_to_etags_socmf","2024-06-26T23:45:25.6749159Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_9d93721e_13666993_132-879-4426-2","2024-06-27T14:31:16.7470707Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4424_9_fixfabric","2024-06-27T16:33:41.5289491Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4404_8_discinst","2024-06-27T21:39:45.0650235Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4425_4_cfxlogging","2024-06-27T23:22:50.53736Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4404_7_smauthtestc","2024-06-28T08:26:43.9851944Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_1aa8a409_13677403_132-879-4404-10","2024-06-28T19:36:28.7871564Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4426_5_ffe_fabricator","2024-06-28T22:15:23.4974504Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_3a862b77_13683510_132-879-4428-1","2024-06-29T13:57:02.7881084Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_8603fa5c_13688944_132-879-4429-2","2024-06-30T13:57:58.6272878Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_be4179f0_13695487_132-879-4430-2","2024-07-01T13:45:52.0046738Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4430_6_ffe_fabricator","2024-07-02T02:19:50.8407669Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4430_6_cfxlogging","2024-07-03T15:31:35.8411044Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4432_6_ffe_secure_fabricator","2024-07-04T07:48:02.3587916Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_dfefef00_13734995_132-879-4436-1","2024-07-06T19:03:35.655115Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_68528844_13740196_132-879-4437-1","2024-07-07T13:41:10.20213Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_9d5c370d_13746299_132-879-4438-1","2024-07-08T15:42:33.6440745Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4431_6_cmworker_bond","2024-07-09T21:22:36.3523755Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_5b4fb3bd_13763745_132-879-4440-7","2024-07-10T14:31:54.5739042Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4430_1_ress","2024-07-11T03:42:10.7522011Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4441_5_https","2024-07-11T21:45:52.7325501Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_7c67eb25_13775818_132-879-4443-3","2024-07-12T14:55:38.5673717Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4443_5_https","2024-07-12T16:26:03.8688145Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4438_1_smauthtest2s","2024-07-13T07:39:01.7581766Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4446_1_azpubsub_upgrade","2024-07-14T06:16:39.4983846Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4440_7_fcmaupdate","2024-07-15T22:39:47.3519849Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4451_0_dstsauthenticationlibupgrade2","2024-07-16T20:40:24.4600083Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4452_4_ffe_secure_fabricator","2024-07-17T04:07:44.380952Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_1c6aaa91_13792180_132-879-4448-2","2024-07-17T20:45:36.1294993Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_d616090a_13846811_132-879-4463-2","2024-07-22T19:38:42.2282534Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4448_3_miscsecfixes1","2024-07-23T08:11:58.2271775Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_hotfix_132_879_4454_2_otel","2024-07-23T17:52:12.648682Z","ceg_azurecompute-fc-prod-ve"
"pffcgatewayservice","fc_b61b38dc_13862931_132-879-4466-2","2024-07-24T14:40:22.021128Z","ceg_azurecompute-fc-prod-ve"
"policyagent","onedeploy_2024_01_19_19008","2024-04-24T06:10:24.3571101Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2023_12_07_7001","2024-04-24T08:37:14.34229Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2023_06_23_22005","2024-04-24T10:25:00.2045062Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2024_03_04_4007","2024-04-24T10:25:00.2133701Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2023_10_09_9006","2024-04-24T10:25:16.7051852Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2023_03_31_31005","2024-04-24T10:25:31.4280986Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2023_11_10_1006","2024-04-24T10:26:23.552328Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2022_05_17_17003","2024-04-24T10:30:23.8021938Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2022_02_15_15004","2024-04-24T10:32:48.0665594Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2024_01_04_4001","2024-04-24T10:41:53.9637838Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2021_11_04_4002","2024-04-24T10:43:51.201939Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2022_02_03_2005","2024-04-24T10:50:18.6066739Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2023_05_23_23014","2024-04-24T11:21:05.2868218Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2023_12_07_7001","2024-05-06T12:14:41.2257521Z",""
"policyagent","onedeploy_2024_05_08_7003","2024-05-08T22:15:58.7687131Z","autopilot-onedeployclient-ve"
"policyagent","onedeploy_2024_07_01_1004","2024-07-02T21:02:22.1045697Z","autopilot-onedeployclient-ve"
"power_telemetry","cascaderangepowertelemetry_1_0_02666_133_master","2024-04-24T16:52:48.9010051Z","ceg_azurecsi-fast-prod-ve"
"power_telemetry","cascaderangepowertelemetry_1_0_02684_135_master","2024-05-09T19:54:26.7744473Z","ceg_azurecsi-fast-prod-ve"
"power_telemetry","cascaderangepowertelemetry_1_0_02689_137_master","2024-05-14T19:13:33.5955557Z","ceg_azurecsi-fast-prod-ve"
"power_telemetry","cascaderangepowertelemetry_1_0_02699_141_master","2024-05-23T21:58:32.3923153Z","ceg_azurecsi-fast-prod-ve"
"power_telemetry","cascaderangepowertelemetry_1_0_02731_143_master","2024-06-25T20:28:25.1277919Z","ceg_azurecsi-fast-prod-ve"
"psuupdater","master_p2010_psu_23_06_26002","2024-04-24T08:08:21.4845336Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","master_p2010_psu_23_04_17006","2024-04-24T10:25:03.2011702Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","dev_22_04_4001_53851567_a100_pass2","2024-04-24T10:25:07.184502Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","p2010_11_psu_23_02_06005","2024-04-24T10:25:26.0438563Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","p2010_11_psu_23_01_18006","2024-04-24T10:34:05.2799298Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","delta_22_11_09007_c2080","2024-04-24T10:36:12.7245569Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","p2010_psu_22_12_21002","2024-04-24T10:40:19.9138658Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","master_p2011_psu_23_06_08004","2024-04-24T10:49:14.1759169Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","master_p2011_psu_23_05_12001","2024-04-24T11:22:23.6537345Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","master_p2010_psu_23_04_03003","2024-04-24T11:37:59.444143Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"psuupdater","master_22_09_15002_c2080_4","2024-06-12T00:33:22.9562797Z","ceg_azurecsi-csi-firmware-prod-6-ve"
"rdagentupdater","r_feb_2024_150_948_66_967","2024-04-24T06:10:24.3571243Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_nov_2023_150_946_66_894","2024-04-24T06:13:03.2301597Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_jan_2024_150_947_66_932","2024-04-24T08:41:05.5163282Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_oct_2023_150_946_66_844","2024-04-24T10:07:32.6060544Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_mar_2023_150_934_66_550","2024-04-24T10:07:45.9579774Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_mayhf_2022_150_926_65_1031","2024-04-24T10:25:00.2045201Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_mar_2024_151_24_3_90","2024-04-24T10:25:00.2133823Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_feb_2024_150_948_66_995","2024-04-24T10:25:00.4289802Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_oct_2023_150_946_66_901","2024-04-24T10:25:00.6589429Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_apr_2024_151_24_4_65","2024-04-24T10:25:06.2738074Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_mar_2024_151_24_3_86","2024-04-24T10:25:11.983348Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_jun_2023_150_937_66_680","2024-04-24T10:25:12.5588093Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_mar_2024_151_24_3_59","2024-04-24T10:25:13.1827498Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_mar_2024_151_24_3_82","2024-04-24T10:25:17.9459149Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_jun_2023_150_937_66_677","2024-04-24T10:25:40.3994965Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_mar_2024_151_24_3_35","2024-04-24T10:25:54.2318379Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_feb_2024_150_948_66_934","2024-04-24T10:26:21.555012Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_nov_2023_150_946_66_863","2024-04-24T10:26:32.4573213Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_jul_2021_150_916_65_567","2024-04-24T10:26:45.9158544Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_feb_2022_150_923_65_968","2024-04-24T10:26:55.999928Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_feb_2024_150_948_66_958","2024-04-24T10:27:08.6868099Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_oct_2023_150_946_66_819","2024-04-24T10:27:23.8628388Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_mar_2024_151_24_3_71","2024-04-24T10:27:54.6983361Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_febhf_2024_5_150_948_66_976","2024-04-24T10:29:16.9032693Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_jun_2023_150_937_66_648","2024-04-24T10:29:35.54118Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_sep_2022_150_928_66_267","2024-04-24T10:30:07.4642164Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_mar_2024_151_24_3_30","2024-04-24T10:30:14.605561Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_aug_2023_150_943_66_758","2024-04-24T10:30:15.8392018Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_jan_2024_150_947_66_956","2024-04-24T10:30:21.0202479Z","ceg_azurecompute-compute-hostagent-ve"
"rdagentupdater","r_jun_2023_150_937_66_678","2024-04-24T10:30:47.4420497Z","ceg_azurecompute-compute-hostagent-ve"
